"gellert_die-betschwester" "gellert_die-zaertlichen-schwestern" "gottsched-johann_der-sterbende-cato" "gottsched-luise_das-testament" "gottsched-luise_der-witzling" "gottsched-luise_die-pietisterey-im-fischbein-rocke" "lessing_der-freigeist" "lessing_emilia-galotti" "lessing_minna-von-barnhelm" "lessing_miss-sara-sampson" "schlegel_canut"
"ganz" 0.0679309368808378 0.0786600037016472 0.201739130434783 0.0800800800800801 0.149091894822445 0 0.0842794110356452 0.182315405651778 0.127539801213827 0.087989441267048 0.0364537766112569
"tun" 0.152844607981885 0.134184712196928 0 0.165165165165165 0 0 0.143770760001983 0.134055445332189 0.0527750901574457 0.143982722073351 0
"einmal" 0.0566091140673648 0.0694058856191005 0.0626086956521739 0.145145145145145 0.203307129303334 0 0.148728372415845 0.0750710493860261 0.109948104494679 0.131984161900572 0.0729075532225139
"dieser" 0.0622700254741013 0.0786600037016472 0.0834782608695652 0.01001001001001 0.094876660341556 0.081045486779455 0.114025085518814 0.187677623465065 0.0923564077755299 0.10398752149742 0.123942840478274
"vielleicht" 0.0735918482875743 0.185082361650935 0 0.0600600600600601 0.0406614258606668 0.081045486779455 0.109067473104953 0.0589843959461633 0.06157093851702 0.16797984241891 0.102070574511519
"geben" 0.135861873761676 0.115676476031834 0.0417391304347826 0.0600600600600601 0.149091894822445 0.131698916016614 0.0743641862079223 0.0857954850126012 0.105550180314891 0.0799904011518618 0.0364537766112569
"sollen" 0.147183696575149 0.111049416990561 0.00695652173913044 0.0800800800800801 0.094876660341556 0.0607841150845912 0.13385553517426 0.0697088315727385 0.101152256135104 0.131984161900572 0.0145815106445028
"also" 0.124540050948203 0.129557653155654 0.0417391304347826 0.135135135135135 0.0813228517213337 0.0607841150845912 0.138813147588122 0.0750710493860261 0.0659688626968071 0.091988961324641 0
"über" 0.101896405321257 0.0971682398667407 0.00695652173913044 0.0650650650650651 0.0813228517213337 0.0709148009320231 0.158643597243567 0.107244356265752 0.0967543319553171 0.10398752149742 0.0583260425780111
"gleich" 0.130200962354939 0.106422357949287 0.111304347826087 0.0850850850850851 0.0813228517213337 0.0303920575422956 0.153685984829706 0.0804332671993136 0.0571730143372328 0.0839899212094549 0.0656167979002625
"heute" 0.0566091140673648 0.226725893022395 0.0208695652173913 0.205205205205205 0.135538086202223 0.0557187721608753 0.0347032868970304 0.160866534398627 0.0483771659776585 0.0279966404031516 0.00729075532225139
"reden" 0.266062836116615 0.189709420692208 0.0139130434782609 0.0500500500500501 0.0542152344808891 0.111437544321751 0.104109860691091 0.0428977425063006 0.0351833934382971 0.0479942406911171 0.0145815106445028
"immer" 0.0849136711010473 0.0694058856191005 0.0139130434782609 0.185185185185185 0.162645703442667 0.075980143855739 0.0842794110356452 0.0911577028258888 0.0747647110563814 0.0959884813822341 0.0364537766112569
"zur" 0.101896405321257 0.148065889320748 0.194782608695652 0.0500500500500501 0.0135538086202223 0.106372201398035 0.0247880620693074 0.0536221781328758 0.0483771659776585 0.0479942406911171 0.189559638378536
"lieben" 0.107557316727993 0.208217656857302 0.0695652173913043 0.035035035035035 0.0271076172404446 0.0658494580083072 0.13385553517426 0.0268110890664379 0.0879584835957428 0.0679918409790825 0.0583260425780111
"ihrem" 0.19247098782904 0.152692948362021 0.0417391304347826 0.0900900900900901 0.0677690431011114 0.0709148009320231 0.0694065737940608 0.0857954850126012 0.0483771659776585 0.0839899212094549 0
"gegen" 0.0566091140673648 0.0832870627429206 0.0139130434782609 0.11011011011011 0.0406614258606668 0.0557187721608753 0.13385553517426 0.0857954850126012 0.03078546925851 0.191976962764468 0.0510352872557597
"bald" 0.101896405321257 0.0740329446603739 0.16 0.0900900900900901 0.0271076172404446 0.106372201398035 0.104109860691091 0.0643466137594509 0.0439792417978714 0.0719913610366756 0.0729075532225139
"ehre" 0.0396263798471554 0.087914121784194 0.0904347826086957 0.0650650650650651 0.121984277582001 0.0557187721608753 0.0247880620693074 0.0750710493860261 0.136335649573401 0.0559932808063032 0.196850393700787
"gern" 0.118879139541466 0.0740329446603739 0.0556521739130435 0.16016016016016 0.135538086202223 0.0253267146185797 0.0396608993108919 0.0857954850126012 0.118743952854253 0.0639923209214894 0.0291630212890055
"wahr" 0.0509482026606284 0.0277623542476402 0.048695652173913 0.11011011011011 0.0813228517213337 0.13676425894033 0.0793217986217837 0.107244356265752 0.0923564077755299 0.087989441267048 0.0437445319335083
"hören" 0.0735918482875743 0.0601517675365538 0.0347826086956522 0.03003003003003 0.094876660341556 0.0709148009320231 0.13385553517426 0.123331009705614 0.15392734629255 0.0479942406911171 0.0364537766112569
"kömmt" 0.0169827342202095 0.0231352952063668 0.111304347826087 0.0850850850850851 0.094876660341556 0.177287002330058 0.0743641862079223 0.107244356265752 0.0791626352361685 0.0519937607487102 0.0729075532225139
"glück" 0.0452872912538919 0.129557653155654 0.15304347826087 0.035035035035035 0.0813228517213337 0.0202613716948637 0.0892370234495067 0.0589843959461633 0.0659688626968071 0.0479942406911171 0.174978127734033
"sonst" 0.0509482026606284 0.101795298908014 0.104347826086957 0.13013013013013 0.094876660341556 0.0253267146185797 0.0644489613801993 0.0857954850126012 0.0703667868765942 0.0359956805183378 0.123942840478274
"diesen" 0.0622700254741013 0.0832870627429206 0.0556521739130435 0.045045045045045 0.0271076172404446 0.0354574004660115 0.0892370234495067 0.128693227518902 0.0967543319553171 0.1159860816702 0.0437445319335083
"hast" 0.011321822813473 0.0925411808254673 0.0834782608695652 0.0950950950950951 0 0.0861108297031709 0.0743641862079223 0.0214488712531503 0.0659688626968071 0.0559932808063032 0.26246719160105
"nehmen" 0.181149165015567 0.0416435313714603 0.00695652173913044 0.0900900900900901 0.0271076172404446 0.0658494580083072 0.0842794110356452 0.0804332671993136 0.109948104494679 0.0759908810942687 0.0218722659667542
"genug" 0.101896405321257 0.0925411808254673 0.048695652173913 0.0500500500500501 0.0677690431011114 0.0151960287711478 0.0694065737940608 0.0857954850126012 0.06157093851702 0.1159860816702 0.123942840478274
"damit" 0.0905745825077837 0.050897649454007 0.0208695652173913 0.105105105105105 0.094876660341556 0.106372201398035 0.109067473104953 0.0804332671993136 0.0835605594159557 0.0479942406911171 0.0291630212890055
"gewesen" 0.0679309368808378 0.0740329446603739 0.0139130434782609 0.0950950950950951 0.216860937923557 0.0405227433897275 0.0743641862079223 0.0643466137594509 0.0747647110563814 0.119985601727793 0.00729075532225139
"darf" 0.130200962354939 0.0925411808254673 0.0626086956521739 0.0550550550550551 0.094876660341556 0.0303920575422956 0.0495761241386148 0.0589843959461633 0.0571730143372328 0.0839899212094549 0.116652085156022
"könnte" 0.107557316727993 0.101795298908014 0.00695652173913044 0.0800800800800801 0.094876660341556 0.0709148009320231 0.104109860691091 0.0482599603195882 0.0483771659776585 0.107987041555013 0
"macht" 0.0452872912538919 0.0416435313714603 0.180869565217391 0.0550550550550551 0.094876660341556 0.081045486779455 0.0743641862079223 0.0428977425063006 0.0659688626968071 0.043994720633524 0.153105861767279
"ha" 0 0 0.00695652173913044 0.0650650650650651 0.0406614258606668 0.121568230169182 0.148728372415845 0.19840205909164 0.118743952854253 0.0359956805183378 0
"andern" 0.0283045570336824 0.0601517675365538 0.0208695652173913 0.13013013013013 0.149091894822445 0.0607841150845912 0.13385553517426 0.0804332671993136 0.0351833934382971 0.0719913610366756 0.0364537766112569
"mellefont" 0 0 0 0 0 0 0 0 0 0.563932328120626 0
"s" 0.11321822813473 0.296131778641495 0 0.26026026026026 0.0135538086202223 0.00506534292371594 0 0 0.00879584835957428 0 0
"zeit" 0.107557316727993 0.0462705904127337 0.0765217391304348 0.0700700700700701 0.0813228517213337 0.111437544321751 0.0594913489663378 0.0536221781328758 0.0527750901574457 0.0479942406911171 0.0874890638670166
"bey" 0 0 0.194782608695652 0 0.338845215505557 0.278593860804376 0 0 0 0 0.218722659667542
"seiner" 0.0339654684404189 0.0416435313714603 0.0695652173913043 0.02002002002002 0.0813228517213337 0.0962415155506028 0.0743641862079223 0.0750710493860261 0.0703667868765942 0.107987041555013 0.0874890638670166
"wenig" 0.0283045570336824 0.0462705904127337 0.048695652173913 0.0800800800800801 0.135538086202223 0.0709148009320231 0.109067473104953 0.0643466137594509 0.0967543319553171 0.0719913610366756 0.0145815106445028
"wort" 0.0735918482875743 0.0925411808254673 0.0834782608695652 0.01001001001001 0 0.0607841150845912 0.0892370234495067 0.128693227518902 0.0527750901574457 0.0399952005759309 0.102070574511519
"gott" 0.164166430795358 0.0323894132889136 0.0208695652173913 0.005005005005005 0 0.192483031101206 0.0545337365524763 0.0965199206391764 0.0351833934382971 0.0759908810942687 0.00729075532225139
"itzt" 0.0679309368808378 0.0647788265778271 0.16695652173913 0.0550550550550551 0 0.00506534292371594 0.00495761241386148 0.0428977425063006 0 0.139983202015758 0.21143190434529
"major" 0 0 0 0 0 0 0 0 0.589321840091477 0 0
"kind" 0.135861873761676 0.124930594114381 0.0973913043478261 0.025025025025025 0.0135538086202223 0.0405227433897275 0.00991522482772297 0.0536221781328758 0.109948104494679 0.0639923209214894 0
"keinen" 0.0962354939145202 0.0462705904127337 0.0417391304347826 0.0800800800800801 0.0271076172404446 0.0354574004660115 0.0594913489663378 0.134055445332189 0.0483771659776585 0.0559932808063032 0.0729075532225139
"bist" 0.0169827342202095 0.087914121784194 0.125217391304348 0.0900900900900901 0 0.0303920575422956 0.0842794110356452 0.0643466137594509 0.0659688626968071 0.0399952005759309 0.0801983085447652
"deine" 0.0283045570336824 0.087914121784194 0.118260869565217 0.0650650650650651 0 0.0303920575422956 0.0148728372415845 0.0428977425063006 0.0527750901574457 0.0839899212094549 0.182268883056285
"sage" 0.0452872912538919 0.0832870627429206 0.0347826086956522 0.0950950950950951 0.0135538086202223 0.106372201398035 0.0991522482772297 0.0214488712531503 0.0395813176180843 0.0719913610366756 0.0364537766112569
"augen" 0.0452872912538919 0.050897649454007 0.0417391304347826 0.03003003003003 0 0.0455880863134434 0.0892370234495067 0.117968791892327 0.0703667868765942 0.091988961324641 0.0583260425780111
"glaube" 0.118879139541466 0.0601517675365538 0.0278260869565217 0.0700700700700701 0.0813228517213337 0.116502887245467 0.0793217986217837 0.0268110890664379 0.0571730143372328 0.0479942406911171 0
"glauben" 0.0566091140673648 0.0832870627429206 0.0208695652173913 0.0750750750750751 0.0406614258606668 0.0962415155506028 0.148728372415845 0.0428977425063006 0.0263875450787228 0.0519937607487102 0.0145815106445028
"erst" 0.0622700254741013 0.0462705904127337 0.0556521739130435 0.0700700700700701 0.108430468961778 0.0151960287711478 0.0545337365524763 0.0697088315727385 0.0571730143372328 0.0359956805183378 0.189559638378536
"lange" 0.0566091140673648 0.0740329446603739 0.0208695652173913 0.0900900900900901 0.0813228517213337 0.075980143855739 0.0644489613801993 0.0643466137594509 0.0395813176180843 0.087989441267048 0.0145815106445028
"miß" 0 0 0 0 0 0 0 0 0 0.503939527256729 0
"muhme" 0.215114633455986 0.0647788265778271 0 0.33033033033033 0 0.0354574004660115 0 0 0 0 0
"leute" 0.0849136711010473 0.00462705904127337 0 0.19019019019019 0.162645703442667 0.141829601864046 0.0545337365524763 0.0214488712531503 0.03078546925851 0.0279966404031516 0
"möchte" 0.107557316727993 0.087914121784194 0.00695652173913044 0.11011011011011 0.0542152344808891 0.0557187721608753 0.0446185117247534 0.0321733068797255 0.0439792417978714 0.0759908810942687 0.00729075532225139
"anders" 0.0452872912538919 0.0370164723301869 0.00695652173913044 0.115115115115115 0.0542152344808891 0.0506534292371594 0.0793217986217837 0.101882138452464 0.0395813176180843 0.0799904011518618 0.00729075532225139
"bringen" 0.11321822813473 0.0647788265778271 0.0208695652173913 0.015015015015015 0.0271076172404446 0.0607841150845912 0.0594913489663378 0.101882138452464 0.0967543319553171 0.0399952005759309 0.0145815106445028
"gehen" 0.152844607981885 0.0323894132889136 0.0208695652173913 0.045045045045045 0.0813228517213337 0.146894944787762 0.0396608993108919 0.037535524693013 0.0571730143372328 0.0399952005759309 0
"sprechen" 0.0283045570336824 0.050897649454007 0.0278260869565217 0.025025025025025 0.0135538086202223 0.0506534292371594 0.0198304496554459 0.117968791892327 0.0923564077755299 0.0759908810942687 0.116652085156022
"willst" 0.0396263798471554 0.0740329446603739 0.111304347826087 0.0550550550550551 0 0.0455880863134434 0.0743641862079223 0.0321733068797255 0.0527750901574457 0.0519937607487102 0.094779819189268
"denken" 0.0962354939145202 0.0925411808254673 0.0208695652173913 0.045045045045045 0.108430468961778 0.00506534292371594 0.0694065737940608 0.0536221781328758 0.06157093851702 0.0639923209214894 0.0364537766112569
"eines" 0.0396263798471554 0.0740329446603739 0.00695652173913044 0.025025025025025 0.0271076172404446 0.0354574004660115 0.0793217986217837 0.117968791892327 0.0395813176180843 0.1159860816702 0.0218722659667542
"adrast" 0 0 0 0 0 0 0.575083040007932 0 0 0 0
"unter" 0.0283045570336824 0.0323894132889136 0.0139130434782609 0.035035035035035 0.0677690431011114 0.081045486779455 0.128897922760399 0.0857954850126012 0.0571730143372328 0.0559932808063032 0.0364537766112569
"davon" 0.0452872912538919 0.0555247084952804 0.0208695652173913 0.0500500500500501 0.149091894822445 0.101306858474319 0.0842794110356452 0.0428977425063006 0.0483771659776585 0.0559932808063032 0.00729075532225139
"himmel" 0.0735918482875743 0.0740329446603739 0.118260869565217 0.045045045045045 0.0135538086202223 0.075980143855739 0.0347032868970304 0.0268110890664379 0.0219896208989357 0.0599928008638963 0.0801983085447652
"gesagt" 0.0509482026606284 0.0971682398667407 0.0208695652173913 0.04004004004004 0.0271076172404446 0.0911761726268868 0.0594913489663378 0.0482599603195882 0.0571730143372328 0.0559932808063032 0.0218722659667542
"bis" 0.0622700254741013 0.0601517675365538 0.0695652173913043 0.0550550550550551 0.0542152344808891 0.0455880863134434 0.0495761241386148 0.0428977425063006 0.0483771659776585 0.0839899212094549 0.0218722659667542
"seinen" 0.0169827342202095 0.0370164723301869 0.0556521739130435 0.025025025025025 0.0406614258606668 0.0455880863134434 0.0545337365524763 0.0857954850126012 0.0703667868765942 0.0599928008638963 0.123942840478274
"besser" 0.0509482026606284 0.0555247084952804 0 0.0850850850850851 0.0542152344808891 0.0658494580083072 0.0743641862079223 0.0482599603195882 0.0879584835957428 0.0399952005759309 0.00729075532225139
"hand" 0.0679309368808378 0.0462705904127337 0.0973913043478261 0.01001001001001 0.0135538086202223 0 0.0297456744831689 0.0589843959461633 0.0439792417978714 0.119985601727793 0.0801983085447652
"dieß" 0 0 0.104347826086957 0 0.108430468961778 0.0405227433897275 0 0 0 0 0.532225138524351
"marwood" 0 0 0 0 0 0 0 0 0 0.415950085989681 0
"welche" 0.0226436456269459 0.0370164723301869 0.0139130434782609 0.015015015015015 0.0677690431011114 0.151960287711478 0.0644489613801993 0.0160866534398627 0.0527750901574457 0.0959884813822341 0
"geht" 0.0679309368808378 0.0786600037016472 0.0347826086956522 0.0500500500500501 0.0677690431011114 0.0455880863134434 0.0495761241386148 0.0911577028258888 0.0439792417978714 0.0279966404031516 0
"sehe" 0.0452872912538919 0.0786600037016472 0 0.1001001001001 0.0542152344808891 0.0861108297031709 0.0396608993108919 0.0643466137594509 0.03078546925851 0.0359956805183378 0
