"bodmer_Polytimet" "brentano_die-gruendung-prags-1814" "brentano_ponce-de-leon-1803" "gleim_Philotas" "goethe_der-buergergeneral-1793" "goethe_der-grosskophta-1791" "goethe_die-natuerliche-tochter-1803" "goethe_faust-der-tragoedie-zweiter-teil-1832" "goethe_torquato-tasso-1790" "iffland_das-erbtheil-des-vaters-1802" "iffland_der-spieler-1796" "kleist_amphitryon-1807" "kleist_der-zerbrochene-krug-1808" "kleist_die-familie-schroffenstein-1803" "kleist_die-hermannsschlacht-1808" "kleist_penthesilea-1808" "kleist_prinz-friedrich-von-homburg-1810" "kotzebue_der-hyperboreische-esel-1799" "kotzebue_die-deutschen-kleinstaedter-1802" "kotzebue_menschenhass-und-reue-1788" "schiller_die-braut-von-messina-1803" "schiller_die-jungfrau-von-orleans-1801" "schiller_die-piccolomini-1799" "schiller_kabale-und-liebe-1784" "schiller_maria-stuart-1800" "schiller_wallensteins-lager-1798" "schiller_wallensteins-tod-1799" "schiller_wilhelm-tell-1804" "schlegel_alarcos-1802" "tieck_der-gestiefelte-kater-1797" "tieck_die-verkehrte-welt-1800" "tieck_prinz-zerbino-1799" "tieck_ritter-blaubart-1797" "werner_der-vierundzwanzigste-februar-1809"
"denn" 0.14292520247737 0.22417658216934 0.308430431802605 0.187717886832931 0.308832612723904 0.19172156130174 0.174207101501255 0.291233419034834 0.283160066340358 0.395118535560668 0.414144632048423 0.184721725658444 0.182457088795783 0.796931812521791 0.135626322356643 0.262849096456231 0.169429097605893 0.287238407878539 0.465456479819137 0.29274281127532 0.423751833541587 0.24404132433092 0.203709660126514 0.144968388837434 0.165210367868419 0.211744776962168 0.435307458755533 0.245814791269337 0.17805915520823 0.596189305470191 0.647814910025707 0.55752279062759 0.557836017261341 0.173564753004005
"sein" 0.357313006193425 0.232014924203233 0.367624151037448 0.348618932689729 0.247066090179123 0.363779372726379 0.0922272890300763 0.186571409069191 0.400469236681364 0.115034510353106 0.44069236487204 0.411154808723632 0.236518448438978 0.378542610947851 0.298377909184615 0.178361886881014 0.324125230202578 0.677061961427985 0.272624509608352 0.29274281127532 0.206443200956158 0.284714878386073 0.557521175083092 0.438932066202231 0.271679271605845 0.451722190852626 0.512126422065333 0.368722186904005 0.286873083391038 0.430239704978488 0.447300771208226 0.354102312966172 0.389432691295653 0.41388518024032
"hier" 0.0238208670795617 0.41386445938955 0.395663281201321 0.053633681952266 0.308832612723904 0.294956248156523 0.27155812881078 0.361766512707333 0.279114922535496 0.480144043212964 0.318572793883402 0.560123942319152 0.736586025138532 0.214175424615231 0.439429284435523 0.375498709223187 0.441988950276243 0.14361920393927 0.179533213644524 0.20775296284055 0.173846906068344 0.248108679736435 0.316286051249062 0.169129786977006 0.165210367868419 0.239977413890457 0.285327578007828 0.330578512396694 0.257196557522999 0.350338045482483 0.262210796915167 0.322082422963912 0.305231028312809 0.293724966622163
"aus" 0.0952834683182468 0.464029848406465 0.258583089289052 0.294985250737463 0.231624459542928 0.211385311178842 0.379156632679203 0.302609724465882 0.173941183609077 0.410123036911073 0.270786874800892 0.339649624597783 0.337883497769969 0.438312496886985 0.276677697607552 0.309786435109129 0.23572744014733 0.225687320475995 0.312520779307135 0.311629444260824 0.33139566469278 0.349792564874319 0.337729173367642 0.245640881085652 0.323078052720464 0.494071146245059 0.303617807367304 0.288196651833015 0.217627856365615 0.2519975414874 0.287917737789203 0.276877872372486 0.236817177139248 0.213618157543391
"o" 0.238208670795617 0.453056169559015 0.451741541529067 0.884955752212389 0.154416306361952 0.186805623832465 0.415022800635344 0.116038315396692 0.351927511023017 0.160048014404321 0.127429117553361 0.148969133595519 0.155426408974186 0.483139911341336 0.238702327347692 0.450598451067824 0.456721915285451 0.225687320475995 0.179533213644524 0.226639595826054 0.342261096322051 0.235906613519889 0.21979200171545 0.31409817581444 0.337763418753212 0.0282326369282891 0.442623550499323 0.322102140283958 0.445147888020576 0.245851259987707 0.349614395886889 0.32773299178784 0.178928533838543 0.347129506008011
"ja" 0 0.108169120067723 0.380085986665836 0.107267363904532 0.540457072266831 0.167141873955363 0.102474765588974 0.0910104434483857 0.17798632741394 0.685205561668501 0.594669215249018 0.190680491002264 0.594674956075145 0.483139911341336 0.298377909184615 0.117343346632246 0.220994475138122 0.328272466146902 0.644989693463661 0.458000849898484 0.0760580214049003 0.085414463515822 0.273399807011901 0.338259573954013 0.0917835377046773 0.479954827780915 0.241431027545085 0.148336511972876 0.276980908101692 0.516287645974186 0.663239074550129 0.414375047088074 0.442058730659931 0.48064085447263
"wird" 0.14292520247737 0.321372023389613 0.361393233223254 0.294985250737463 0.339715873996294 0.388359060072756 0.189578316339601 0.225250847534755 0.242708628291736 0.340102030609183 0.345120526707019 0.303897032534859 0.32436815785917 0.139463067191313 0.26582759181902 0.103262145036376 0.265193370165746 0.307755437012721 0.385663940421571 0.311629444260824 0.211875916770794 0.280647522980558 0.310925270719417 0.44295896589216 0.286364637638593 0.211744776962168 0.347514357830047 0.27972027972028 0.30665743396973 0.381069452980947 0.29305912596401 0.307014239433436 0.347331859804231 0.146862483311081
"eine" 0.452596474511672 0.174011193152424 0.380085986665836 0.241351568785197 0.494132180358246 0.422770622357684 0.102474765588974 0.0841846601897568 0.222482909267424 0.375112533760128 0.435382818307317 0.184721725658444 0.148668739018786 0.268964486726105 0.211577062876363 0.225299225533912 0.243093922651934 0.718096019696348 0.525300884367312 0.552434014826007 0.25533764328788 0.30505165541365 0.235874343304385 0.499335561551162 0.275350613114032 0.183512140033879 0.190218385338552 0.105954651409197 0.079137402314769 0.485556238475722 0.411311053984576 0.329616514729149 0.399957899168509 0.106809078771696
"man" 0.262029537875179 0.103466114847387 0.149542027540657 0.080450522928399 0.663990117356393 0.349031560318553 0.163959624942358 0.31853655206935 0.230573196877149 0.370111033309993 0.307953700753956 0.369443451316887 0.202730098661981 0.12452059570653 0.162751586827972 0.164280685285144 0.184162062615101 0.389823553549446 0.49870337123479 0.415505925681099 0.081490737219536 0.101683885137883 0.375254637075158 0.269802279225224 0.370805492326896 0.352907961603614 0.245089073416981 0.27972027972028 0.0494608764467306 0.608481868469576 0.406169665809769 0.485948918857832 0.447321334596358 0.160213618157543
"ihm" 0.786088613625536 0.294721660474376 0.202504828961306 0.616787342451059 0.324274243360099 0.339199685380002 0.199825792898499 0.213874542103706 0.39237894907164 0.270081024307292 0.313263247318679 0.250268144440472 0.229760778483579 0.303830253523933 0.412304019964195 0.30039896737855 0.486187845303867 0.205170291341814 0.332468914156526 0.23136125407243 0.152116042809801 0.146424794598552 0.503913369786641 0.249667780775581 0.157867684852045 0.338791643139469 0.424333321139847 0.347531256622166 0.257196557522999 0.227412415488629 0.169665809768638 0.19776990883749 0.199978949584254 0.320427236315087
"will" 0.262029537875179 0.170875856338867 0.383201445572933 0.321802091713596 0.169857936998147 0.231049061055943 0.148588410104012 0.122864098655321 0.271024634925772 0.280084025207562 0.403525538918976 0.274103205815755 0.243276118394378 0.303830253523933 0.233277274453426 0.323867636704999 0.294659300184162 0.123102174805088 0.299222022740874 0.273856178289815 0.217308632585429 0.252176035141951 0.257317465422966 0.422824467442516 0.282693296130406 0.31055900621118 0.332882174342466 0.296673023945751 0.316549609259076 0.356484326982176 0.395886889460154 0.288179010020342 0.378907483422798 0.160213618157543
"sind" 0.14292520247737 0.183417203593096 0.345815938687769 0.160901045856798 0.463248919085855 0.452266247173336 0.133217195265666 0.359491251621123 0.12539945795073 0.400120036010803 0.376977806095359 0.0774639494696699 0.148668739018786 0.194252129302187 0.162751586827972 0.140812015958695 0.0810313075506446 0.553959786622897 0.365715805572179 0.283299494782568 0.228174064214701 0.248108679736435 0.257317465422966 0.265775379535296 0.194581099933916 0.564652738565782 0.318249990854885 0.317863954227591 0.118706103472154 0.313460356484327 0.447300771208226 0.395539817674979 0.336806651931376 0.0801068090787717
"aber" 0.428775607432111 0.0799510887457085 0.538974390927784 0.429069455618128 0.231624459542928 0.275292498279422 0.0717323359122816 0.168369320379514 0.00404514380486226 0.61518455536661 0.610597854943188 0.0417113574067453 0.0810920394647925 0.0946356527369627 0.0705256876254543 0.0375498709223187 0.0589318600368324 0.656544932293804 0.49870337123479 0.613815572028897 0.271635790731787 0.109818595948914 0.139380293770773 0.402689968992872 0.0477274396064322 0.352907961603614 0.139005743132019 0.0847637211273575 0.0395687011573845 0.651505838967425 0.570694087403599 0.446394937090334 0.794653194400589 0.0667556742323097
"meine" 0.166746069556932 0.125413472542288 0.264814007103246 0.134084204880665 0.169857936998147 0.506341559335365 0.153712148383461 0.0614320493276603 0.210347477852838 0.350105031509453 0.276096421365615 0.23239184840901 0.148668739018786 0.109578124221746 0.222427168664894 0.2769302980521 0.220994475138122 0.246204349610176 0.418910831837223 0.387175976202842 0.287933938175694 0.248108679736435 0.166184196418999 0.636250151008738 0.308392686687716 0.112930547713156 0.186560339466657 0.173765628311083 0.276980908101692 0.276582667486171 0.524421593830334 0.36163640473141 0.384170087359225 0.0400534045393858
"kann" 0.28585040495474 0.128548809355845 0.261698548196149 0.160901045856798 0.108091414453366 0.285124373217973 0.23569196085464 0.100111487793224 0.311476072974394 0.470141042312694 0.4088350854837 0.268144440471934 0.229760778483579 0.229117896100015 0.146476428145174 0.126730814362826 0.169429097605893 0.45137464095199 0.199481348493916 0.240804570565182 0.195577769326887 0.207435125681282 0.284121368071191 0.354367172713728 0.308392686687716 0.324675324675325 0.358488495445733 0.228862047043865 0.247304382233653 0.282728948985864 0.303341902313625 0.26180968884201 0.426270918850647 0.387182910547397
"für" 0.714626012386851 0.130116477762624 0.224313041310985 0.80450522928399 0.231624459542928 0.260544685871596 0.215197007736845 0.186571409069191 0.266979491120909 0.400120036010803 0.297334607624509 0.303897032534859 0.195972428706582 0.199232953130448 0.22785222155916 0.122037080497536 0.294659300184162 0.348789495281083 0.12633818737948 0.288021153028944 0.130385179551258 0.231839258114374 0.273399807011901 0.322151975194298 0.29003597914678 0.367024280067758 0.219482752313714 0.190718372536554 0.118706103472154 0.276582667486171 0.323907455012853 0.278761395313795 0.21050415745711 0.0801068090787717
"um" 0.166746069556932 0.264935960745583 0.292853137267119 0.107267363904532 0.169857936998147 0.290040310687248 0.210073269457396 0.209324019931287 0.202257190243113 0.190057017105132 0.196453222894765 0.23239184840901 0.223003108528179 0.214175424615231 0.254977486030489 0.248767894860361 0.265193370165746 0.184653262207632 0.199481348493916 0.330516077246329 0.152116042809801 0.203367770275767 0.273399807011901 0.249667780775581 0.209266465966664 0.268210050818746 0.190218385338552 0.241576605212969 0.227520031654961 0.301167793484942 0.236503856041131 0.252392074135463 0.236817177139248 0.226969292389853
"herr" 0.0476417341591234 0.0721127467118155 0.158888404261948 0 0.509573810994441 0.152394061547537 0.0307424296766921 0.0864599212759664 0.0283160066340358 0.650195058517555 0.838908357226293 0.15492789893934 0.824435734558724 0.303830253523933 0.195301904193566 0.00469373386528984 0.368324125230203 0.266721378744358 0.837821663674446 0.542990698333255 0.0923561688488075 0.0813471081103067 0.171544976948644 0.281882978295011 0.0146853660327484 0.0988142292490119 0.0841350550535904 0.27972027972028 0.148382629340192 0.196681007990166 0.38560411311054 0.286295487079033 0.268392800757815 0.240320427236315
"vor" 0.14292520247737 0.280612644813369 0.218082123496791 0.107267363904532 0.247066090179123 0.314619998033625 0.317671773325819 0.207048758845077 0.242708628291736 0.170051015304591 0.127429117553361 0.274103205815755 0.283822138126774 0.219156248443493 0.217002115770629 0.197136822342173 0.287292817679558 0.14361920393927 0.339118292439657 0.188866329855045 0.130385179551258 0.276580167575043 0.284121368071191 0.201344984496436 0.297378662163154 0.169395821569735 0.142663789003914 0.211909302818394 0.168166979918884 0.295021511985249 0.138817480719794 0.19588638589618 0.226291969266393 0.213618157543391
"soll" 0.190566936636494 0.116007462101616 0.249236712567761 0.321802091713596 0.277949351451513 0.37361124766493 0.379156632679203 0.12741462082774 0.30338578536467 0.215064519355807 0.323882340448126 0.321773328566321 0.243276118394378 0.259002839069582 0.249552433136223 0.168974419150434 0.169429097605893 0.225687320475995 0.265975131325221 0.141649747391284 0.162981474439072 0.203367770275767 0.214431221185805 0.285909877984939 0.209266465966664 0.211744776962168 0.274353440392143 0.216147488874762 0.168166979918884 0.153657037492317 0.29305912596401 0.233556844722369 0.194716345647827 0.173564753004005
"bin" 0.0952834683182468 0.152063835457524 0.383201445572933 0.375435773665862 0.138974675725757 0.344115622849277 0.102474765588974 0.141066187344998 0.242708628291736 0.250075022506752 0.461930551130933 0.375402216660708 0.21624543857278 0.189271305473925 0.0976509520967829 0.0938746773057968 0.169429097605893 0.225687320475995 0.265975131325221 0.302186127768072 0.0977888846634433 0.166761571626129 0.128658732711483 0.233560182015866 0.242308539540348 0.169395821569735 0.171928155979076 0.161051070141979 0.118706103472154 0.288875230485556 0.298200514138817 0.301363670609508 0.315756236185665 0.173564753004005
"wohl" 0 0.148928498643967 0.258583089289052 0.241351568785197 0.308832612723904 0.206469373709566 0.184454578060153 0.207048758845077 0.311476072974394 0.310093027908373 0.228310502283105 0.172804194970802 0.148668739018786 0.383523434776112 0.11392611077958 0.0985684111710866 0.132596685082873 0.184653262207632 0.259325753042091 0.306907786014448 0.130385179551258 0.06101033108273 0.25195668489332 0.128860790077719 0.187238416917542 0.197628458498024 0.149979880747705 0.233100233100233 0.247304382233653 0.374923171481254 0.334190231362468 0.290062532961651 0.468371750342069 0.280373831775701
"schon" 0.0714626012386851 0.148928498643967 0.230543959125179 0.214534727809064 0.401482396541075 0.275292498279422 0.179330839780704 0.332188118586608 0.190121758828526 0.0850255076522957 0.127429117553361 0.143010368251698 0.256791458305176 0.24904119141306 0.260402538924755 0.28631776578268 0.287292817679558 0.184653262207632 0.37236518385531 0.264412861797063 0.0869234530341718 0.105751240543399 0.246595904363675 0.144968388837434 0.102797562229239 0.0846979107848673 0.186560339466657 0.0847637211273575 0.316549609259076 0.245851259987707 0.318766066838046 0.250508551194154 0.473634354278497 0.373831775700935
"war" 0.333492139113864 0.208499898101554 0.292853137267119 0.563153660498793 0.169857936998147 0.12781437420116 0.153712148383461 0.175195103638142 0.161805752194491 0.130039011703511 0.180524583200595 0.184721725658444 0.175699418840384 0.283906958210888 0.141051375250909 0.192443088476883 0.162062615101289 0.164136233073451 0.206130726777046 0.259691203550687 0.260770359102515 0.235906613519889 0.273399807011901 0.25369468046551 0.245979881048535 0.225861095426313 0.299959761495409 0.241576605212969 0.158274804629538 0.116779348494161 0.22107969151671 0.12996308295035 0.189453741711399 0.707610146862483
"jetzt" 0 0.103466114847387 0.102810143934202 0 0.200741198270537 0.0835709369776816 0.0409899062355895 0.0932857045345954 0.0809028760972453 0.205061518455537 0.270786874800892 0.458824931474199 0.506825246654953 0.149424714847836 0.200726957087832 0.445904717202535 0.265193370165746 0.123102174805088 0.0797925393975663 0.0424949242173851 0.282501222361058 0.256243390547466 0.20907044065616 0.293963677364797 0.297378662163154 0.239977413890457 0.259721256904562 0.241576605212969 0.227520031654961 0.227412415488629 0.205655526992288 0.188352294130943 0.336806651931376 0.120160213618158
"zum" 0.0476417341591234 0.326075028609948 0.0810019315845224 0.134084204880665 0.41692402717727 0.103234686854783 0.379156632679203 0.298059202293463 0.121354314145868 0.140042012603781 0.180524583200595 0.160886664283161 0.297337478037573 0.139463067191313 0.141051375250909 0.215911757803333 0.198895027624309 0.14361920393927 0.159585078795133 0.188866329855045 0.206443200956158 0.170828927031644 0.21979200171545 0.25369468046551 0.110140245245613 0.197628458498024 0.193876431210447 0.186480186480186 0.276980908101692 0.122925629993854 0.159383033419023 0.16386649589392 0.142090306283549 0.200267022696929
"nach" 0.0238208670795617 0.174011193152424 0.246121253660664 0.160901045856798 0.231624459542928 0.216301248648117 0.27155812881078 0.241177675138222 0.25079891590146 0.185055516654997 0.122119570988638 0.0774639494696699 0.195972428706582 0.219156248443493 0.298377909184615 0.187749354611594 0.184162062615101 0.0615510874025441 0.132987565662611 0.122763114405779 0.119519747921986 0.130155372976491 0.176905757478289 0.144968388837434 0.17622439239298 0.197628458498024 0.16095401836339 0.25852934943844 0.118706103472154 0.215119852489244 0.195372750642674 0.233556844722369 0.242079781075676 0.253671562082777
