"","token","cat","lemma","pos","category","funct","case","pers","num","gender","tense","mode"
"26259","mit","APPR","mit","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26260","ihr","PRO.Pers.Subst.3.Dat.Sg.Fem","sie","PRO","Pers","Subst","Dat","3","Sg","Fem",NA,NA
"26261","herein","PART.Verb","herein","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"26262","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26263",";","SYM.Pun.Sent",";","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26264","um","CONJ.SubInf","um","CONJ","SubInf",NA,NA,NA,NA,NA,NA,NA
"26265","uns","PRO.Pers.Subst.1.Acc.Pl.*","sie","PRO","Pers","Subst","Acc","1","Pl",NA,NA,NA
"26266","sogleich","ADV","sogleich","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26267","den","ART.Def.Dat.Pl.Masc","die","ART","Def",NA,"Dat",NA,"Pl","Masc",NA,NA
"26268","Wagen","N.Reg.Dat.Pl.Masc","Wagen","N","Reg",NA,"Dat",NA,"Pl","Masc",NA,NA
"26269","heraus","APZR","heraus","APZR",NA,NA,NA,NA,NA,NA,NA,NA
"26270","zu","PART.Zu","zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"26271","schicken","VINF.Full","schicken","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"26272","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26273",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26274","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26275","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26276","Emilia","N.Name.Nom.Sg.Fem","Emilia","N","Name",NA,"Nom",NA,"Sg","Fem",NA,NA
"26277","darf","VFIN.Mod.3.Sg.Pres.Ind","dürfen","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"26278","nicht","PART.Neg","nicht","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"26279","wieder","ADV","wieder","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26280","nach","APPR","nach","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26281","Guastalla","N.Name.Dat.Sg.Neut","Guastalla","N","Name",NA,"Dat",NA,"Sg","Neut",NA,NA
"26282","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26283",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26284","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26285","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26286","Sie","PRO.Pers.Subst.3.Nom.Sg.Fem","sie","PRO","Pers","Subst","Nom","3","Sg","Fem",NA,NA
"26287","soll","VFIN.Mod.3.Sg.Pres.Ind","sollen","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"26288","mit","APPR","mit","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26289","mir","PRO.Pers.Subst.1.Dat.Sg.*","sie","PRO","Pers","Subst","Dat","1","Sg",NA,NA,NA
"26290","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26291",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26292","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26293","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26294","Aber","CONJ.Coord","aber","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"26295","–","TRUNC.Noun","–","TRUNC","Noun",NA,NA,NA,NA,NA,NA,NA
"26296","wenn","CONJ.SubFin","wenn","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"26297","nur","ADV","nur","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26298","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"26299","Ich","PRO.Pers.Subst.1.Nom.Sg.*","sie","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"26300","trenne","VFIN.Full.1.Sg.Pres.Ind","trennen","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"26301","mich","PRO.Refl.Subst.1.Acc.Sg.*","sie","PRO","Refl","Subst","Acc","1","Sg",NA,NA,NA
"26302","ungern","ADV","ungern","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26303","von","APPR","von","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26304","dem","ART.Def.Dat.Sg.Neut","die","ART","Def",NA,"Dat",NA,"Sg","Neut",NA,NA
"26305","Kinde","N.Reg.Dat.Sg.Neut","Kind","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"26306","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26307",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26308","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26309","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26310","Bleibt","VFIN.Full.3.Sg.Pres.Ind","bleiben","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"26311","der","ART.Def.Nom.Sg.Masc","die","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"26312","Vater","N.Reg.Nom.Sg.Masc","Vater","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"26313","nicht","PART.Neg","nicht","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"26314","in","APPR","in","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26315","der","ART.Def.Dat.Sg.Fem","die","ART","Def",NA,"Dat",NA,"Sg","Fem",NA,NA
"26316","Nähe","N.Reg.Dat.Sg.Fem","Nähe","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"26317","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26318","?","SYM.Pun.Sent","?","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26319","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26320","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26321","Man","PRO.Indef.Subst.Nom.Sg.*","man","PRO","Indef","Subst","Nom",NA,"Sg",NA,NA,NA
"26322","wird","VFIN.Aux.3.Sg.Pres.Ind","werden","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"26323","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","sie","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"26324","endlich","ADV","endlich","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26325","doch","ADV","doch","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26326","vorlassen","VINF.Full","vorlassen","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"26327","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26328",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26329","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26330","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26331","Keine","PRO.Indef.Attr.Nom.Sg.Fem","keine","PRO","Indef","Attr","Nom",NA,"Sg","Fem",NA,NA
"26332","Einwendung","N.Reg.Nom.Sg.Fem","Einwendung","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"26333","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26334","!","SYM.Pun.Sent","!","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26335","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"26336","Kommen","VFIN.Full.3.Pl.Pres.Ind","kommen","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"26337","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"26338","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26339",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"26340","gnädige","ADJA.Pos.Nom.Sg.Fem","gnädig","ADJA","Pos",NA,"Nom",NA,"Sg","Fem",NA,NA
"26341","Frau","N.Reg.Nom.Sg.Fem","Frau","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"26342","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26343",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26344","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26345","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26346","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"26347","werden","VFIN.Aux.3.Pl.Pres.Ind","werden","VFIN","Aux",NA,NA,"3","Pl",NA,"Pres","Ind"
"26348","von","APPR","von","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26349","mir","PRO.Pers.Subst.1.Dat.Sg.*","sie","PRO","Pers","Subst","Dat","1","Sg",NA,NA,NA
"26350","hören","VINF.Full","hören","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"26351","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26352",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26353","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"26354","Komm","VIMP.Full.2.Sg","kommen","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"26355","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26356",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"26357","Claudia","N.Name.Nom.Sg.Fem","Claudia","N","Name",NA,"Nom",NA,"Sg","Fem",NA,NA
"26358","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26359",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26360","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26361","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26362","Hier","ADV","hier","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26363","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26364",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"26365","gnädiger","ADJA.Pos.Nom.Sg.Masc","gnädig","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"26366","Herr","N.Reg.Nom.Sg.Masc","Herr","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"26367","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26368",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"26369","aus","APPR","aus","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26370","diesem","PRO.Dem.Attr.Dat.Sg.Neut","diese","PRO","Dem","Attr","Dat",NA,"Sg","Neut",NA,NA
"26371","Fenster","N.Reg.Dat.Sg.Neut","Fenster","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"26372","können","VFIN.Mod.3.Pl.Pres.Ind","können","VFIN","Mod",NA,NA,"3","Pl",NA,"Pres","Ind"
"26373","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"26374","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","sie","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"26375","sehen","VINF.Full","sehen","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"26376","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26377",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26378","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26379","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26380","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","sie","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"26381","geht","VFIN.Full.3.Sg.Pres.Ind","gehen","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"26382","die","ART.Def.Acc.Sg.Fem","die","ART","Def",NA,"Acc",NA,"Sg","Fem",NA,NA
"26383","Arkade","N.Reg.Acc.Sg.Fem","Arkade","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"26384","auf","PART.Verb","auf","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"26385","und","CONJ.Coord","und","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"26386","nieder","PART.Verb","nieder","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"26387","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26388",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26389","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"26390","Eben","ADV","eben","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26391","biegt","VFIN.Full.3.Sg.Pres.Ind","biegen","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"26392","er","PRO.Pers.Subst.3.Nom.Sg.Masc","sie","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"26393","ein","PART.Verb","ein","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"26394","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26395",";","SYM.Pun.Sent",";","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26396","er","PRO.Pers.Subst.3.Nom.Sg.Masc","sie","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"26397","kömmt","VFIN.Full.3.Sg.Pres.Ind","kömmt","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"26398","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26399",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26400","–","ADJA.Pos.Acc.Sg.Neut","–","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"26401","Nein","N.Reg.Acc.Sg.Neut","Nein","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"26402","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26403",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"26404","er","PRO.Pers.Subst.3.Nom.Sg.Masc","sie","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"26405","kehrt","VFIN.Full.3.Sg.Pres.Ind","kehren","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"26406","wieder","ADV","wieder","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26407","um","PART.Verb","um","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"26408","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26409",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26410","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"26411","Ganz","ADV","ganz","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26412","einig","ADJD.Pos","einig","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"26413","ist","VFIN.Aux.3.Sg.Pres.Ind","sein","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"26414","er","PRO.Pers.Subst.3.Nom.Sg.Masc","sie","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"26415","mit","APPR","mit","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26416","sich","PRO.Refl.Subst.3.Dat.Sg.*","sie","PRO","Refl","Subst","Dat","3","Sg",NA,NA,NA
"26417","noch","ADV","noch","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26418","nicht","PART.Neg","nicht","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"26419","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26420",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26421","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26422","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26423","Aber","CONJ.Coord","aber","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"26424","um","APPR","um","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26425","ein","ART.Indef.Acc.Sg.Neut","eine","ART","Indef",NA,"Acc",NA,"Sg","Neut",NA,NA
"26426","großes","ADJA.Pos.Acc.Sg.Neut","groß","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"26427","ruhiger","ADJD.Comp","ruhig","ADJD","Comp",NA,NA,NA,NA,NA,NA,NA
"26428","ist","VFIN.Aux.3.Sg.Pres.Ind","sein","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"26429","er","PRO.Pers.Subst.3.Nom.Sg.Masc","sie","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"26430","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26431",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"26432","–","N.Reg.Nom.Sg.Masc","–","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"26433","oder","CONJ.Coord","oder","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"26434","scheinet","VFIN.Full.2.Pl.Pres.Subj","scheinen","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Subj"
"26435","er","PRO.Pers.Subst.3.Nom.Sg.Masc","sie","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"26436","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26437",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26438","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26439","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26440","Für","APPR","für","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26441","uns","PRO.Pers.Subst.1.Acc.Pl.*","sie","PRO","Pers","Subst","Acc","1","Pl",NA,NA,NA
"26442","gleich","ADV","gleich","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26443","viel","ADV","viel","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26444","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26445","!","SYM.Pun.Sent","!","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26446","–","N.Reg.Nom.Sg.Masc","–","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"26447","Natürlich","ADV","natürlich","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26448","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26449","!","SYM.Pun.Sent","!","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26450","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26451","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26452","Was","PRO.Inter.Subst.Nom.Sg.Neut","was","PRO","Inter","Subst","Nom",NA,"Sg","Neut",NA,NA
"26453","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","sie","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"26454","auch","ADV","auch","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26455","beide","PRO.Indef.Attr.Nom.Pl.Neut","beide","PRO","Indef","Attr","Nom",NA,"Pl","Neut",NA,NA
"26456","Weiber","N.Reg.Nom.Pl.Neut","Weib","N","Reg",NA,"Nom",NA,"Pl","Neut",NA,NA
"26457","in","APPR","in","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26458","den","ART.Def.Acc.Sg.Masc","die","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"26459","Kopf","N.Reg.Acc.Sg.Masc","Kopf","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"26460","gesetzt","VPP.Full.Psp","setzen","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"26461","haben","VFIN.Aux.3.Pl.Pres.Ind","haben","VFIN","Aux",NA,NA,"3","Pl",NA,"Pres","Ind"
"26462","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26463",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"26464","wird","VFIN.Aux.3.Sg.Pres.Ind","werden","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"26465","er","PRO.Pers.Subst.3.Nom.Sg.Masc","sie","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"26466","es","PRO.Pers.Subst.3.Acc.Sg.Neut","sie","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"26467","wagen","VINF.Full","wagen","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"26468","zu","PART.Zu","zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"26469","äußern","VINF.Full","äußern","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"26470","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26471","?","SYM.Pun.Sent","?","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26472","–","N.Reg.Acc.Sg.Neut","–","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"26473","Wie","CONJ.Comp","wie","CONJ","Comp",NA,NA,NA,NA,NA,NA,NA
"26474","Battista","N.Name.Acc.Sg.Neut","Battista","N","Name",NA,"Acc",NA,"Sg","Neut",NA,NA
"26475","gehört","VFIN.Full.3.Sg.Pres.Ind","gehören","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"26476","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26477",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"26478","soll","VFIN.Mod.3.Sg.Pres.Ind","sollen","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"26479","ihm","PRO.Pers.Subst.3.Dat.Sg.*","sie","PRO","Pers","Subst","Dat","3","Sg",NA,NA,NA
"26480","seine","PRO.Poss.Attr.Nom.Sg.Fem","seine","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"26481","Frau","N.Reg.Nom.Sg.Fem","Frau","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"26482","den","ART.Def.Acc.Sg.Masc","die","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"26483","Wagen","N.Reg.Acc.Sg.Masc","Wagen","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"26484","sogleich","ADV","sogleich","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26485","heraus","ADV","heraus","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26486","senden","VINF.Full","senden","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"26487","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26488",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26489","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26490","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26491","Denn","CONJ.Coord","denn","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"26492","er","PRO.Pers.Subst.3.Nom.Sg.Masc","sie","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"26493","kam","VFIN.Full.3.Sg.Past.Ind","kommen","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"26494","zu","ADV","zu","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26495","Pferde","N.Reg.Acc.Pl.Neut","Pferd","N","Reg",NA,"Acc",NA,"Pl","Neut",NA,NA
"26496","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26497",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"26498","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"26499","Geben","VFIN.Full.3.Pl.Pres.Ind","geben","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"26500","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"26501","Acht","CARD","acht","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"26502","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26503",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"26504","wenn","CONJ.SubFin","wenn","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"26505","er","PRO.Pers.Subst.3.Nom.Sg.Masc","sie","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"26506","nun","ADV","nun","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26507","vor","APPR","vor","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26508","Ihnen","PRO.Pers.Subst.3.Dat.Pl.*","sie","PRO","Pers","Subst","Dat","3","Pl",NA,NA,NA
"26509","erscheinet","VFIN.Full.2.Pl.Pres.Subj","erscheinen","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Subj"
"26510","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26511",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"26512","wird","VFIN.Aux.3.Sg.Pres.Ind","werden","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"26513","er","PRO.Pers.Subst.3.Nom.Sg.Masc","sie","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"26514","ganz","ADV","ganz","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"26515","untertänigst","ADJD.Sup","untertänig","ADJD","Sup",NA,NA,NA,NA,NA,NA,NA
"26516","Eurer","PRO.Poss.Attr.Dat.Sg.Fem","eure","PRO","Poss","Attr","Dat",NA,"Sg","Fem",NA,NA
"26517","Durchlaucht","N.Reg.Dat.Sg.Fem","Durchlaucht","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"26518","für","APPR","für","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"26519","den","ART.Def.Acc.Sg.Masc","die","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"26520","gnädigen","ADJA.Pos.Acc.Sg.Masc","gnädig","ADJA","Pos",NA,"Acc",NA,"Sg","Masc",NA,NA
"26521","Schutz","N.Reg.Acc.Sg.Masc","Schutz","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"26522","danken","VINF.Full","danken","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"26523","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26524",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
