"","token","tag","pos","category","funct","case","pers","num","gender","tense","mode"
"264","sehe","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"265","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"266",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"267","was","PRO.Inter.Subst.-.Nom.Sg.Neut","PRO","Inter","Subst","Nom",NA,"Sg","Neut",NA,NA
"268","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"269","Schande","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"270","darinn","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"271","ligen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"272","kann","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"273",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"274","Noch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"275","bin","VFIN.Sein.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"276","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"277","glüklich","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"278",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"279","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"280","meine","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"281","Wunde","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"282","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"283","tödtlich","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"284","war","VFIN.Sein.3.Sg.Past.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Ind"
"285",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"286","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"287","werde","VFIN.Aux.1.Sg.Pres.Ind","VFIN","Aux",NA,NA,"1","Sg",NA,"Pres","Ind"
"288","meinen","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"289","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"290","5","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"291","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"292","Arm","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"293","ein","ART.Indef.Nom.Sg.Masc","ART","Indef",NA,"Nom",NA,"Sg","Masc",NA,NA
"294","ander","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"295","mal","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"296","zur","APPRART.Dat.Sg.Fem","APPRART",NA,NA,"Dat",NA,"Sg","Fem",NA,NA
"297","Beschüzung","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"298","der","ART.Def.Gen.Sg.Fem","ART","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"299","guten","ADJA.Pos.Gen.Sg.Fem","ADJA","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"300","Sache","N.Reg.Gen.Sg.Fem","N","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"301","brauchen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"302","können","VINF.Mod.-","VINF","Mod",NA,NA,NA,NA,NA,NA,NA
"303",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"304","Auch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"305","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"306","meine","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"307","Gefangenschaft","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"308","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"309","schwer","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"310",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"311","Der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"312","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"313","Polemon","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"314","scheint","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"315","Achtung","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"316","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"317","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"318","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"319","haben","VINF.Haben.-","VINF",NA,NA,NA,NA,NA,NA,NA,NA
"320",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"321","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"322","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"323","mich","PRO.Refl.Subst.1.Acc.Sg.*","PRO","Refl","Subst","Acc","1","Sg",NA,NA,NA
"324","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"325","ein","ART.Indef.Acc.Sg.Neut","ART","Indef",NA,"Acc",NA,"Sg","Neut",NA,NA
"326","aufgepuztes","ADJA.Pos.Acc.Sg.Neut","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"327",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"328","bequemes","ADJA.Pos.Acc.Sg.Neut","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"329","Zelt","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"330","bringen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"331","lassen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"332",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"333","der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"334","Wundarzt","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"335",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"336","dem","PRO.Rel.Subst.-.Dat.Sg.Masc","PRO","Rel","Subst","Dat",NA,"Sg","Masc",NA,NA
"337","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"338","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"339","empfolen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"340","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"341",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"342","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"343","von","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"344","den","ART.Def.Dat.Pl.Masc","ART","Def",NA,"Dat",NA,"Pl","Masc",NA,NA
"345","geschiktesten","ADJA.Sup.Dat.Pl.Masc","ADJA","Sup",NA,"Dat",NA,"Pl","Masc",NA,NA
"346",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"347","Sey","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"348","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"349","Höflichkeit","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"350","oder","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"351","Hofnung","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"352",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"353","seinem","PRO.Poss.Attr.-.Dat.Sg.Masc","PRO","Poss","Attr","Dat",NA,"Sg","Masc",NA,NA
"354","Sohn","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"355","bey","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"356","meinem","PRO.Poss.Attr.-.Dat.Sg.Masc","PRO","Poss","Attr","Dat",NA,"Sg","Masc",NA,NA
"357","Vater","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"358","dieselbe","PRO.Dem.Attr.-.Acc.Sg.Fem","PRO","Dem","Attr","Acc",NA,"Sg","Fem",NA,NA
"359","gute","ADJA.Pos.Acc.Sg.Fem","ADJA","Pos",NA,"Acc",NA,"Sg","Fem",NA,NA
"360","Aufnahme","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"361","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"362","erhalten","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"363",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"364","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"365","6","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"366","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"367","Zweyter","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"368","Auftritt","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"369",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"370","Aristodem","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"371",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"372","Polytimet","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"373",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"374","Aristodem","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"375",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"376","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"377","komme","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"378",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"379","den","PRO.Rel.Subst.-.Acc.Sg.Masc","PRO","Rel","Subst","Acc",NA,"Sg","Masc",NA,NA
"380","König","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"381","Polemon","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"382","bey","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"383","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"384","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"385","melden","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"386",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"387","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"388","wird","VFIN.Aux.3.Sg.Pres.Ind","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"389","gleich","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"390","bey","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"391","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"392","seyn","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"393",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"394","Polytimet","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"395",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"396","Was","PRO.Inter.Subst.-.Nom.Sg.Neut","PRO","Inter","Subst","Nom",NA,"Sg","Neut",NA,NA
"397","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"398","das","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"399","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"400","eine","ART.Indef.Acc.Sg.Fem","ART","Indef",NA,"Acc",NA,"Sg","Fem",NA,NA
"401","Herablassung","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"402",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"403","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"404","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"405","zu","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"406","seinem","PRO.Poss.Attr.-.Dat.Sg.Masc","PRO","Poss","Attr","Dat",NA,"Sg","Masc",NA,NA
"407","Gefangenen","ADJA.Pos.Dat.Sg.Masc","ADJA","Pos",NA,"Dat",NA,"Sg","Masc",NA,NA
"408","kommen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"409","will","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"410","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"411","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"412","halte","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"413","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"414","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"415","Edelmuth","N.Name.Acc.Sg.*","N","Name",NA,"Acc",NA,"Sg",NA,NA,NA
"416",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"417","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"418","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"419","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"420","mir","PRO.Pers.Subst.1.Dat.Sg.*","PRO","Pers","Subst","Dat","1","Sg",NA,NA,NA
"421","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"422","das","ART.Def.Acc.Sg.Neut","ART","Def",NA,"Acc",NA,"Sg","Neut",NA,NA
"423","Unglük","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"424",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"425","ein","ART.Indef.Nom.Sg.Masc","ART","Indef",NA,"Nom",NA,"Sg","Masc",NA,NA
"426","Gefangener","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"427","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"428","seyn","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"429",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"430","versüssen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"431","wolle","VFIN.Mod.3.Sg.Pres.Subj","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Subj"
"432",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"433","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"434","7","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"435","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"436","Aristodem","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"437",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"438","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"439",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"440","deine","PRO.Poss.Attr.-.Acc.Sg.Fem","PRO","Poss","Attr","Acc",NA,"Sg","Fem",NA,NA
"441","Dapferkeit","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"442",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"443","die","PRO.Rel.Subst.-.Nom.Sg.Fem","PRO","Rel","Subst","Nom",NA,"Sg","Fem",NA,NA
"444","bey","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"445","dieser","PRO.Dem.Attr.-.Dat.Sg.Fem","PRO","Dem","Attr","Dat",NA,"Sg","Fem",NA,NA
"446","Jugend","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"447","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"448","gesezt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"449",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"450","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"451","bedachtsam","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"452","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"453",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"454","verdienet","VFIN.Full.2.Pl.Pres.Subj","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Subj"
"455","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"456","die","ART.Def.Acc.Sg.Fem","ART","Def",NA,"Acc",NA,"Sg","Fem",NA,NA
"457","Freundschaft","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"458","des","ART.Def.Gen.Sg.Masc","ART","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"459","Helden","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"460",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"461","wiewol","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"462","das","ART.Def.Nom.Sg.Neut","ART","Def",NA,"Nom",NA,"Sg","Neut",NA,NA
"463","Glük","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"464","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"465","diesmal","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"466","gefehlt","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"467","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"468",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"469","Polytimet","VIMP.Full.2.Pl","VIMP","Full",NA,NA,"2","Pl",NA,NA,NA
"470",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"471","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"472","denke","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"473","wol","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"474",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"475","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"476","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"477","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"478","Vortheil","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"479","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"480","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"481","mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"482","zuerst","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"483","gegeben","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"484",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"485","zugeniessen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"486","habe","VFIN.Haben.3.Sg.Pres.Subj","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Subj"
"487",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"488","Philotas","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"489","redet","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"490","mir","PRO.Refl.Subst.1.Dat.Sg.*","PRO","Refl","Subst","Dat","1","Sg",NA,NA,NA
"491","das","ART.Def.Acc.Sg.Neut","ART","Def",NA,"Acc",NA,"Sg","Neut",NA,NA
"492","Wort","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"493",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"494","Aristodem","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"495",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"496","Halte","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"497","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"498","König","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"499","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"500","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"501","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"502","unedel","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"503",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"504","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"505","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"506","dich","PRO.Pers.Subst.2.Acc.Sg.*","PRO","Pers","Subst","Acc","2","Sg",NA,NA,NA
"507","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"508","mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"509","der","ART.Def.Dat.Sg.Fem","ART","Def",NA,"Dat",NA,"Sg","Fem",NA,NA
"510","Achtung","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"511","unterschieden","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"512","hätte","VFIN.Haben.3.Sg.Past.Subj","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Subj"
"513",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"514","die","PRO.Rel.Subst.-.Nom.Sg.Fem","PRO","Rel","Subst","Nom",NA,"Sg","Fem",NA,NA
"515","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"516","blos","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"517","dem","ART.Def.Dat.Sg.Masc","ART","Def",NA,"Dat",NA,"Sg","Masc",NA,NA
"518","Sohn","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"519","eines","ART.Indef.Gen.Sg.Masc","ART","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"520","Königs","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"521",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"522","sondern","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"523","jedem","PRO.Indef.Attr.-.Dat.Sg.Masc","PRO","Indef","Attr","Dat",NA,"Sg","Masc",NA,NA
"524","dapfern","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"525","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"526","8","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"527","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
